Hour,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10
2720,1074.568,15.8,10,18.15939940386539,113.7015812351184,48,1124.568,65.8,54,68.1593994038654
2721,1089.419,15.5,11,17.72722328901984,115.2507462002365,51,1139.419,65.5,42,67.72722328901983
2722,1082.283,16.3,10,17.15098846922576,115.8878414691637,30,1132.283,66.3,41,67.15098846922575
2723,1077.457,16.3,10,53.72110602057951,115.0412927485581,25,1127.457,66.3,46,103.7211060205795
2724,1051.709,15.8,6,15.56634271479206,114.8436145953169,42,1101.709,65.8,36,65.56634271479206
2725,1026.578,15.5,9,14.55793178015243,109.5627253012481,31,1076.578,65.5,38,64.55793178015243
2726,1061.443,15.8,7,16.28663623953465,108.3620736266339,18,1111.443,65.8,26,66.28663623953466
2727,1082.398,15.9,6,14.84604919004947,107.1131027197671,31,1132.398,65.9,24,64.84604919004947
2728,1046.895,15.4,9,15.71040141974057,105.9841315600235,51,1096.895,65.4,28,65.71040141974058
2729,1104.139,14.9,8,15.71040141974057,105.3925054195658,73,1154.139,64.9,35,65.71040141974058
2730,1127.707,15.5,10,80.26206496237646,105.997921901528,91,1177.707,65.5,39,130.2620649623765
2731,1136.688,18.8,10,19.16781033850502,105.6479477380239,122,1186.688,68.8,56,69.16781033850502
2732,1138.715,21.1,11,20.46433868304169,104.9646359902815,79,1188.715,71.1,48,70.46433868304169
2733,1145.784,21.4,10,19.59998645335058,102.9002313146524,72,1195.784,71.4,42,69.59998645335058
2734,1141.143,22.4,11,21.04057350283576,101.5964170220634,53,1191.143,72.4,44,71.04057350283577
2735,1116.785,22.7,6,22.19304314242391,101.930420891002,49,1166.785,72.7,41,72.1930431424239
2736,1111.356,22.2,3,22.62521925726946,101.58254851443,50,1161.356,72.2,43,72.62521925726946
2737,1151.891,21.0,4,23.34551278201205,101.8248925092918,51,1201.891,71.0,44,73.34551278201205
2738,1162.212,20.9,4,23.92174760180614,101.7851284209158,51,1212.212,70.9,47,73.92174760180613
2739,1146.25,20.8,7,23.20145407706354,102.6919608656549,51,1196.25,70.8,47,73.20145407706354
2740,1101.877,20.5,6,23.05739537211502,101.4595202224534,79,1151.877,70.5,56,73.05739537211502
2741,1065.09,21.1,11,21.61680832262984,106.5085994646498,129,1115.09,71.1,68,71.61680832262984
2742,1066.319,22.5,12,19.31186904345354,108.4582844124741,112,1116.319,72.5,68,69.31186904345354
2743,1060.594,21.8,11,43.6919474110227,109.861754599609,67,1110.594,71.8,65,93.69194741102271
2744,1096.081,19.0,10,18.15939940386539,111.4434323250894,48,1146.081,69.0,59,68.1593994038654
2745,1155.999,17.0,11,18.30345810881391,112.5829187017791,46,1205.999,67.0,50,68.30345810881391
2746,1132.126,16.5,7,17.4391058791228,109.1497532246576,49,1182.126,66.5,41,67.43910587912279
2747,1133.797,14.8,5,55.01763436511617,110.1983946121849,33,1183.797,64.8,36,105.0176343651162
2748,1104.474,15.1,6,15.56634271479206,108.6450094009834,39,1154.474,65.1,29,65.56634271479206
2749,1134.14,16.1,6,16.57475364943168,108.5788009983911,26,1184.14,66.1,26,66.57475364943168
2750,1146.904,15.2,5,17.4391058791228,108.0375557671416,35,1196.904,65.2,22,67.43910587912279
2751,1189.743,15.3,8,17.87128199396835,107.1597291177097,35,1239.743,65.3,28,67.87128199396835
2752,1217.326,14.9,7,19.16781033850502,106.4941659137629,41,1267.326,64.9,26,69.16781033850502
2753,1196.302,15.2,10,19.59998645335058,107.1174345972309,44,1246.302,65.2,31,69.59998645335058
2754,1246.962,13.9,10,83.28729776629534,107.7114396700609,74,1296.962,63.9,26,133.2872977662954
2755,1286.398,15.0,11,22.33710184737243,107.3697615061576,90,1336.398,65.0,39,72.33710184737242
2756,1261.311,17.5,10,23.20145407706354,106.7829382937614,90,1311.311,67.5,49,73.20145407706354
2757,1239.505,19.0,10,22.76927796221798,106.985266183949,77,1289.505,69.0,36,72.76927796221798
2758,1236.376,19.6,6,22.62521925726946,107.455961711714,57,1286.376,69.6,40,72.62521925726946
2759,1211.493,19.8,6,23.20145407706354,105.4362374961005,59,1261.493,69.8,46,73.20145407706354
2760,1159.815,19.6,4,23.05739537211502,107.3848650869535,49,1209.815,69.6,42,73.05739537211502
2761,1111.06,20.0,4,22.76927796221798,106.9965912116559,56,1161.06,70.0,44,72.76927796221798
2762,1096.351,21.5,4,22.48116055232095,106.5572456173737,58,1146.351,71.5,46,72.48116055232094
2763,1135.583,21.7,6,22.76927796221798,109.3698011467296,59,1185.583,71.7,50,72.76927796221798
2764,1161.388,21.9,5,22.48116055232095,110.6488361723803,77,1211.388,71.9,58,72.48116055232094
2765,1176.604,22.5,11,21.61680832262984,118.9295893911716,133,1226.604,72.5,74,71.61680832262984
2766,1199.582,22.3,13,20.03216256819613,126.0022171902665,130,1249.582,72.3,70,70.03216256819613
2767,1173.681,20.7,11,44.26818223081678,128.8336502626063,65,1223.681,70.7,63,94.26818223081678
2768,1189.977,16.3,11,18.15939940386539,128.5962262637798,53,1239.977,66.3,70,68.1593994038654
2769,1244.334,15.3,12,17.58316458407132,118.6332248691722,59,1294.334,65.3,54,67.58316458407131
2770,1291.163,16.0,10,16.86287105932872,125.2289885402281,41,1341.163,66.0,52,66.86287105932873
2771,1250.644,15.4,12,54.4413995453221,124.4072674118336,48,1300.644,65.4,39,104.4413995453221
2772,1139.132,15.6,7,15.99851882963761,124.4865156644421,36,1189.132,65.6,37,65.99851882963762
2773,1209.387,16.3,6,14.99010789499798,123.418381069954,29,1259.387,66.3,37,64.99010789499798
2774,1190.407,17.0,6,14.26981437025539,120.9651513692897,32,1240.407,67.0,31,64.26981437025539
2775,1156.282,19.2,7,14.55793178015243,116.9980592818748,35,1206.282,69.2,32,64.55793178015243
2776,1166.582,19.4,9,14.99010789499798,115.4271550719242,67,1216.582,69.4,28,64.99010789499798
2777,1149.042,20.6,12,16.14257753458613,113.7467927898833,80,1199.042,70.6,36,66.14257753458614
2778,1160.799,19.8,8,79.8298888475309,112.9558662167727,94,1210.799,69.8,57,129.8298888475309
2779,1209.126,18.8,11,19.59998645335058,113.2397558111963,81,1259.126,68.8,47,69.59998645335058
2780,1190.088,19.1,10,22.19304314242391,114.9445561837487,107,1240.088,69.1,55,72.1930431424239
2781,1171.896,19.2,12,23.48957148696057,112.922692366677,86,1221.896,69.2,55,73.48957148696057
2782,1144.19,19.2,11,24.78609983149724,110.7565190155701,65,1194.19,69.2,56,74.78609983149724
2783,1185.119,18.7,4,24.93015853644576,107.8132907401289,62,1235.119,68.7,50,74.93015853644576
2784,1208.641,18.2,5,24.93015853644576,107.0519627926109,63,1258.641,68.2,52,74.93015853644576
2785,1180.32,18.9,3,24.49798242160021,106.1480342135212,65,1230.32,68.9,54,74.49798242160021
2786,1190.799,20.0,4,24.93015853644576,106.1373075735061,64,1240.799,70.0,58,74.93015853644576
2787,1210.506,19.1,4,26.08262817603391,108.163191328405,65,1260.506,69.1,59,76.08262817603391
2788,1179.247,19.3,5,25.2182759463428,110.848755530966,83,1229.247,69.3,62,75.2182759463428
2789,1124.545,20.0,10,22.19304314242391,117.4983237151896,125,1174.545,70.0,78,72.1930431424239
2790,1078.328,21.7,12,17.87128199396835,126.4406067898373,113,1128.328,71.7,76,67.87128199396835
2791,993.69,21.1,11,39.65830367246419,129.9878965065883,76,1043.69,71.1,80,89.65830367246419
2792,878.7839999999999,20.0,11,12.25299250097613,128.5607488687375,52,928.7839999999999,70.0,54,62.25299250097613
2793,853.8779999999999,19.8,12,10.38022933664539,127.0075305005407,53,903.8779999999999,69.8,49,60.38022933664539
2794,812.377,18.9,11,8.507466172314647,126.6377633925706,41,862.377,68.9,56,58.50746617231465
2795,745.721,17.8,11,45.79787724841098,126.1794793654607,57,795.721,67.8,48,95.79787724841098
2796,725.9590000000001,17.2,10,8.21934876241761,126.9677074553318,51,775.9590000000001,67.2,49,58.21934876241761
2797,769.6679999999999,16.5,9,8.36340746736613,128.53177001477,46,819.6679999999999,66.5,38,58.36340746736613
2798,785.8829999999999,16.6,6,9.515877106954274,128.9376688419776,44,835.8829999999999,66.6,36,59.51587710695428
2799,848.1689999999999,17.1,6,10.52428804159391,123.6139748333613,45,898.1689999999999,67.1,34,60.52428804159391
2800,916.5430000000001,16.3,7,11.53269897623354,121.5444401883862,48,966.5430000000001,66.3,45,61.53269897623353
2801,932.1669999999999,17.1,9,13.11734473066724,116.8442522611412,71,982.1669999999999,67.1,33,63.11734473066724
2802,960.101,17.6,8,77.09277345350904,116.4147622438298,82,1010.101,67.6,42,127.092773453509
2803,1017.359,18.2,7,15.85446012468909,116.6334772340618,82,1067.359,68.2,44,65.8544601246891
2804,1071.795,20.0,7,19.74404515829909,117.7032765133886,102,1121.795,70.0,56,69.74404515829909
2805,1103.126,21.0,9,22.33710184737243,116.1028698451384,75,1153.126,71.0,57,72.33710184737242
2806,1120.575,20.3,6,23.34551278201205,112.0409685256111,76,1170.575,70.3,53,73.34551278201205
2807,1176.336,20.5,5,23.63363019190909,109.491628314048,67,1226.336,70.5,54,73.63363019190909
2808,1194.402,20.4,4,23.92174760180614,106.926974427565,68,1244.402,70.4,54,73.92174760180613
2809,1140.208,20.2,4,24.35392371665169,105.1236621404897,70,1190.208,70.2,56,74.35392371665169
2810,1125.459,21.4,4,24.20986501170317,106.0400844940117,69,1175.459,71.4,57,74.20986501170317
2811,1186.653,22.2,4,24.35392371665169,108.1236840888546,72,1236.653,72.2,58,74.35392371665169
2812,1137.596,22.3,3,23.63363019190909,112.6335169539023,77,1187.596,72.3,64,73.63363019190909
2813,1109.901,22.8,8,21.3286909127328,121.0777397109328,73,1159.901,72.8,68,71.3286909127328
2814,1053.642,23.5,7,17.4391058791228,127.8865480055104,76,1103.642,73.5,72,67.43910587912279
2815,956.82,22.6,8,40.37859719720678,128.1617797648522,80,1006.82,72.6,74,90.37859719720677
2816,920.6940000000001,20.1,11,12.39705120592465,128.2145584532892,106,970.6940000000001,70.1,62,62.39705120592465
2817,844.472,17.4,12,10.52428804159391,127.9418882958512,92,894.472,67.4,52,60.52428804159391
2818,774.124,15.9,11,11.53269897623354,126.8962509281013,77,824.124,65.9,41,61.53269897623353
2819,761.597,15.0,9,48.96716875727839,127.1756842074833,58,811.597,65.0,34,98.96716875727839
2820,757.642,14.1,8,10.09211192674835,127.5591208437756,46,807.642,64.1,34,60.09211192674835
2821,792.9569999999999,13.4,8,9.37181840200576,125.9063472184137,24,842.9569999999999,63.4,26,59.37181840200576
2822,786.75,12.5,8,10.38022933664539,126.0015426902699,27,836.75,62.5,31,60.38022933664539
2823,788.2559999999999,11.6,7,10.52428804159391,123.3459608159684,51,838.2559999999999,61.6,30,60.52428804159391
2824,863.825,11.6,7,11.38864027128502,119.5411408873431,66,913.825,61.6,30,61.38864027128502
2825,944.925,11.7,8,13.40546214056428,117.616080686397,79,994.925,61.7,38,63.40546214056428
2826,994.76821258,14.2,11,77.66900827330312,116.716670882764,91,1044.76821258,64.2,43,127.6690082733031
2827,1009.34317141,14.5,11,16.43069494448317,115.5508788853912,62,1059.34317141,64.5,44,66.43069494448316
2828,979.92608874,15.1,9,18.01534069891687,116.0647790193371,75,1029.92608874,65.1,50,68.01534069891687
2829,1003.47685927,16.6,6,18.59157551871095,114.6662628975547,66,1053.47685927,66.6,46,68.59157551871095
2830,1081.53708049,17.9,6,19.45592774840206,114.8649586602302,67,1131.53708049,67.9,54,69.45592774840206
2831,1115.70777645,18.9,6,21.47274961768132,112.5440744849731,63,1165.70777645,68.9,54,71.47274961768132
2832,1119.1264398,19.1,4,22.62521925726946,108.6195140743138,70,1169.1264398,69.1,54,72.62521925726946
2833,1096.33809952,19.6,4,23.48957148696057,107.7674556685303,61,1146.33809952,69.6,58,73.48957148696057
2834,1074.82139903,20.9,4,23.05739537211502,107.8493080492828,61,1124.82139903,70.9,57,73.05739537211502
2835,1086.04633021,21.3,4,22.9133366671665,108.1792099482434,59,1136.04633021,71.3,56,72.9133366671665
2836,1066.95859932,23.3,7,22.19304314242391,113.4107396877469,61,1116.95859932,73.3,56,72.1930431424239
2837,937.72789734,25.1,4,19.74404515829909,122.1096440026267,62,987.72789734,75.1,55,69.74404515829909
2838,909.25639883,24.6,7,16.43069494448317,130.4027090511977,68,959.25639883,74.6,58,66.43069494448316
2839,901.374705067,20.5,8,39.37018626256715,132.0086325326034,83,951.374705067,70.5,62,89.37018626256715
2840,869.7169999999999,15.8,8,12.25299250097613,129.1905813323988,100,919.7169999999999,65.8,60,62.25299250097613
2841,847.182,15.1,11,10.52428804159391,127.9464192734394,87,897.182,65.1,58,60.52428804159391
2842,819.3530000000001,15.2,10,9.948053221799833,127.318929739822,86,869.3530000000001,65.2,62,59.94805322179983
2843,711.509,14.5,12,47.67064041274173,128.4011588834076,84,761.509,64.5,58,97.67064041274173
2844,697.616,15.0,12,10.95646415643946,127.8349147468546,54,747.616,65.0,58,60.95646415643947
2845,725.333,17.1,12,11.38864027128502,123.9323015005145,62,775.333,67.1,51,61.38864027128502
2846,802.5320000000002,16.8,11,10.52428804159391,123.0770124294237,37,852.5320000000002,66.8,44,60.52428804159391
2847,817.0169999999998,16.8,12,10.81240545149094,119.0508640798074,61,867.0169999999998,66.8,45,60.81240545149095
2848,870.7169999999999,18.1,11,11.67675768118205,115.7948205137753,61,920.7169999999999,68.1,46,61.67675768118205
2849,877.8199999999999,17.0,7,11.96487509107909,113.729421545656,59,927.8199999999999,67.0,43,61.96487509107909
2850,966.1240000000001,17.3,7,76.22842122381793,112.7848808904639,75,1016.124,67.3,44,126.2284212238179
2851,1025.353,17.9,7,16.14257753458613,112.7567525612997,79,1075.353,67.9,54,66.14257753458614
2852,1125.863,18.4,7,18.44751681376243,113.6268138226274,70,1175.863,68.4,59,68.44751681376243
2853,1174.971,18.3,7,21.18463220778428,111.8252878792652,69,1224.971,68.3,49,71.18463220778428
2854,1160.865,17.6,11,23.77768889685761,109.571075062715,69,1210.865,67.6,53,73.77768889685761
2855,1262.607,16.7,4,25.36233465129132,107.0026891362182,55,1312.607,66.7,57,75.36233465129132
2856,1307.529,16.3,4,26.51480429087947,106.0822565099236,58,1357.529,66.3,58,76.51480429087947
2857,1256.39,16.0,4,27.23509781562206,104.1373535894804,58,1306.39,66.0,60,77.23509781562205
2858,1232.881,15.9,4,27.95539134036465,104.3462226677961,57,1282.881,65.9,63,77.95539134036466
2859,1120.402,15.6,4,28.09945004531317,104.6506767196677,61,1170.402,65.6,69,78.09945004531318
2860,951.5659999999998,15.5,5,27.09103911067354,108.0663054385023,77,1001.566,65.5,75,77.09103911067353
2861,853.58,16.3,9,22.48116055232095,115.8037674548022,87,903.58,66.3,75,72.48116055232094
2862,836.198,16.8,12,17.72722328901984,122.5845081892463,83,886.198,66.8,85,67.72722328901983
2863,813.3820000000001,17.0,12,39.65830367246419,123.9480089055954,75,863.3820000000001,67.0,72,89.65830367246419
2864,764.2760000000001,15.9,10,11.53269897623354,123.8754119019241,73,814.2760000000001,65.9,51,61.53269897623353
2865,797.228,15.7,7,10.52428804159391,113.5263234714315,54,847.228,65.7,47,60.52428804159391
2866,789.36,14.6,12,9.227759697057241,119.7006182747871,42,839.36,64.6,50,59.22775969705724
2867,760.797,13.3,9,46.23005336325654,119.4267340656804,43,810.797,63.3,47,96.23005336325654
2868,750.7149999999999,12.9,7,7.643113942623536,117.7277263227787,60,800.7149999999999,62.9,45,57.64311394262354
2869,728.373,11.9,12,8.075290057469092,116.184953583135,48,778.373,61.9,44,58.07529005746909
2870,734.068,11.3,9,7.354996532726499,115.2966147370866,45,784.068,61.3,36,57.3549965327265
2871,770.281,11.7,9,7.643113942623536,112.904671751595,58,820.281,61.7,46,57.64311394262354
2872,807.842,11.7,9,8.075290057469092,109.4238794225684,67,857.842,61.7,35,58.07529005746909
2873,899.67,12.6,9,8.36340746736613,106.5979173751881,53,949.67,62.6,38,58.36340746736613
2874,891.578,13.9,6,73.6353645347446,105.0509821381622,64,941.578,63.9,45,123.6353645347446
2875,1023.401,14.8,7,13.69357955046132,103.7158030520689,66,1073.401,64.8,48,63.69357955046132
2876,1124.347,15.3,9,16.14257753458613,104.0718626963776,59,1174.347,65.3,52,66.14257753458614
2877,1099.345,15.9,6,17.87128199396835,102.3417130602929,55,1149.345,65.9,52,67.87128199396835
2878,1067.833,15.6,5,18.87969292860798,101.5815201526225,56,1117.833,65.6,53,68.87969292860798
2879,1053.419,15.5,6,20.17622127314465,100.2624552495948,58,1103.419,65.5,52,70.17622127314465
2880,1058.121,16.2,4,22.9133366671665,103.6040008418029,52,1108.121,66.2,54,72.9133366671665
2881,1035.298,17.6,12,24.78609983149724,103.1631351760613,53,1085.298,67.6,55,74.78609983149724
2882,1032.371,17.6,5,25.93856947108539,102.9496923522908,54,1082.371,67.6,57,75.93856947108539
2883,1005.565,18.2,4,26.65886299582798,102.7154830714315,54,1055.565,68.2,59,76.65886299582799
2884,922.87,19.0,4,25.2182759463428,103.1826048244515,53,972.87,69.0,61,75.2182759463428
2885,859.489,19.6,5,21.04057350283576,104.392467537709,53,909.489,69.6,62,71.04057350283577
2886,836.7560000000001,18.4,7,16.7188123543802,106.2319030870991,59,886.7560000000001,68.4,65,66.7188123543802
2887,735.025,15.2,11,38.64989273782456,106.8737962099343,76,785.025,65.2,78,88.64989273782456
2888,673.486,13.2,11,11.10052286138798,107.831536792609,83,723.486,63.2,69,61.10052286138798
2889,693.423,12.6,13,10.23617063169687,109.6843974652536,108,743.423,62.6,73,60.23617063169687
2890,710.572,12.8,12,9.948053221799833,111.7968681487054,82,760.572,62.8,66,59.94805322179983
2891,721.685,13.4,10,47.23846429789617,110.1037200867707,69,771.685,63.4,72,97.23846429789617
2892,717.864,12.5,10,8.939642287160202,109.7460805684773,51,767.864,62.5,51,58.9396422871602
2893,693.961,13.0,10,8.36340746736613,111.6448054286975,50,743.961,63.0,46,58.36340746736613
2894,744.404,12.8,10,8.507466172314647,112.8781792329188,48,794.404,62.8,38,58.50746617231465
2895,785.9929999999999,12.5,11,7.931231352520573,114.5157479152249,52,835.9929999999999,62.5,38,57.93123135252057
2896,823.97,12.1,12,9.227759697057241,113.3951016294327,68,873.97,62.1,31,59.22775969705724
2897,847.532,12.0,9,11.38864027128502,111.6746448349623,69,897.532,62.0,40,61.38864027128502
2898,912.5020000000002,13.0,10,76.08436251886943,111.8213102260519,87,962.5020000000002,63.0,49,126.0843625188694
2899,1033.858,14.5,11,14.70199048510095,110.1569891559145,109,1083.858,64.5,51,64.70199048510095
2900,1034.312,16.5,8,16.86287105932872,102.171556149975,85,1084.312,66.5,52,66.86287105932873
2901,1019.872,17.9,12,18.01534069891687,100.8643797473364,80,1069.872,67.9,55,68.01534069891687
2902,981.3080000000001,18.7,7,18.44751681376243,100.8470821991503,59,1031.308,68.7,47,68.44751681376243
